"","WATER_RIGHT_ID","APPL_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"7223",4080,"A014580",2008,12,0,"Combined (Direct + Storage)"
"7224",4080,"A014580",2008,12,0,"USE"
"7225",4080,"A014580",2009,1,0,"USE"
"7226",4080,"A014580",2009,1,0,"Combined (Direct + Storage)"
"7227",4080,"A014580",2009,2,0,"Combined (Direct + Storage)"
"7228",4080,"A014580",2009,2,0,"USE"
"7229",4080,"A014580",2009,3,100,"USE"
"7230",4080,"A014580",2009,3,100,"Combined (Direct + Storage)"
"7231",4080,"A014580",2009,4,100,"Combined (Direct + Storage)"
"7232",4080,"A014580",2009,4,100,"USE"
"7233",4080,"A014580",2009,5,0,"USE"
"7234",4080,"A014580",2009,5,0,"Combined (Direct + Storage)"
"7235",4080,"A014580",2009,6,0,"Combined (Direct + Storage)"
"7236",4080,"A014580",2009,6,0,"USE"
"7237",4080,"A014580",2009,7,0,"USE"
"7238",4080,"A014580",2009,7,0,"Combined (Direct + Storage)"
"7239",4080,"A014580",2009,8,0,"Combined (Direct + Storage)"
"7240",4080,"A014580",2009,8,0,"USE"
"7241",4080,"A014580",2009,9,0,"USE"
"7242",4080,"A014580",2009,9,0,"Combined (Direct + Storage)"
"7243",4080,"A014580",2009,10,0,"Combined (Direct + Storage)"
"7244",4080,"A014580",2009,10,0,"USE"
"7245",4080,"A014580",2009,11,0,"USE"
"7246",4080,"A014580",2009,11,0,"Combined (Direct + Storage)"
"7247",4080,"A014580",2009,12,0,"Combined (Direct + Storage)"
"7248",4080,"A014580",2009,12,0,"USE"
"7249",4080,"A014580",2010,1,0,"USE"
"7250",4080,"A014580",2010,1,0,"Combined (Direct + Storage)"
"7251",4080,"A014580",2010,2,0,"Combined (Direct + Storage)"
"7252",4080,"A014580",2010,2,0,"USE"
"7253",4080,"A014580",2010,3,100,"USE"
"7254",4080,"A014580",2010,3,100,"Combined (Direct + Storage)"
"7255",4080,"A014580",2010,4,100,"Combined (Direct + Storage)"
"7256",4080,"A014580",2010,4,100,"USE"
"7257",4080,"A014580",2010,5,0,"USE"
"7258",4080,"A014580",2010,5,0,"Combined (Direct + Storage)"
"7259",4080,"A014580",2010,6,0,"Combined (Direct + Storage)"
"7260",4080,"A014580",2010,6,0,"USE"
"7261",4080,"A014580",2010,7,0,"USE"
"7262",4080,"A014580",2010,7,0,"Combined (Direct + Storage)"
"7263",4080,"A014580",2010,8,0,"Combined (Direct + Storage)"
"7264",4080,"A014580",2010,8,0,"USE"
"7265",4080,"A014580",2010,9,0,"USE"
"7266",4080,"A014580",2010,9,0,"Combined (Direct + Storage)"
"7267",4080,"A014580",2010,10,0,"Combined (Direct + Storage)"
"7268",4080,"A014580",2010,10,0,"USE"
"7269",4080,"A014580",2010,11,0,"USE"
"7270",4080,"A014580",2010,11,0,"Combined (Direct + Storage)"
"7271",4080,"A014580",2010,12,0,"Combined (Direct + Storage)"
"7272",4080,"A014580",2010,12,0,"USE"
"7273",4080,"A014580",2011,1,0,"USE"
"7274",4080,"A014580",2011,1,0,"Combined (Direct + Storage)"
"7275",4080,"A014580",2011,2,100,"Combined (Direct + Storage)"
"7276",4080,"A014580",2011,2,100,"USE"
"7277",4080,"A014580",2011,3,100,"USE"
"7278",4080,"A014580",2011,3,100,"Combined (Direct + Storage)"
"7279",4080,"A014580",2011,4,0,"Combined (Direct + Storage)"
"7280",4080,"A014580",2011,4,0,"USE"
"7281",4080,"A014580",2011,5,0,"USE"
"7282",4080,"A014580",2011,5,0,"Combined (Direct + Storage)"
"7283",4080,"A014580",2011,6,0,"Combined (Direct + Storage)"
"7284",4080,"A014580",2011,6,0,"USE"
"7285",4080,"A014580",2011,7,0,"USE"
"7286",4080,"A014580",2011,7,0,"Combined (Direct + Storage)"
"7287",4080,"A014580",2011,8,0,"Combined (Direct + Storage)"
"7288",4080,"A014580",2011,8,0,"USE"
"7289",4080,"A014580",2011,9,0,"USE"
"7290",4080,"A014580",2011,9,0,"Combined (Direct + Storage)"
"7291",4080,"A014580",2011,10,0,"Combined (Direct + Storage)"
"7292",4080,"A014580",2011,10,0,"USE"
"7293",4080,"A014580",2011,11,0,"USE"
"7294",4080,"A014580",2011,11,0,"Combined (Direct + Storage)"
"7295",4080,"A014580",2011,12,0,"Combined (Direct + Storage)"
"7296",4080,"A014580",2011,12,0,"USE"
"7297",4080,"A014580",2012,1,0,"USE"
"7298",4080,"A014580",2012,1,0,"Combined (Direct + Storage)"
"7299",4080,"A014580",2012,2,0,"Combined (Direct + Storage)"
"7300",4080,"A014580",2012,2,0,"USE"
"7301",4080,"A014580",2012,3,100,"USE"
"7302",4080,"A014580",2012,3,100,"Combined (Direct + Storage)"
"7303",4080,"A014580",2012,4,100,"Combined (Direct + Storage)"
"7304",4080,"A014580",2012,4,100,"USE"
"7305",4080,"A014580",2012,5,0,"USE"
"7306",4080,"A014580",2012,5,0,"Combined (Direct + Storage)"
"7307",4080,"A014580",2012,6,0,"Combined (Direct + Storage)"
"7308",4080,"A014580",2012,6,0,"USE"
"7309",4080,"A014580",2012,7,0,"USE"
"7310",4080,"A014580",2012,7,0,"Combined (Direct + Storage)"
"7311",4080,"A014580",2012,8,0,"Combined (Direct + Storage)"
"7312",4080,"A014580",2012,8,0,"USE"
"7313",4080,"A014580",2012,9,0,"USE"
"7314",4080,"A014580",2012,9,0,"Combined (Direct + Storage)"
"7315",4080,"A014580",2012,10,0,"Combined (Direct + Storage)"
"7316",4080,"A014580",2012,10,0,"USE"
"7317",4080,"A014580",2012,11,0,"USE"
"7318",4080,"A014580",2012,11,0,"Combined (Direct + Storage)"
"7319",4080,"A014580",2012,12,0,"Combined (Direct + Storage)"
"7320",4080,"A014580",2012,12,0,"USE"
"7321",4080,"A014580",2013,1,0,"USE"
"7322",4080,"A014580",2013,1,0,"Combined (Direct + Storage)"
"7323",4080,"A014580",2013,2,0,"Combined (Direct + Storage)"
"7324",4080,"A014580",2013,2,0,"USE"
"7325",4080,"A014580",2013,3,0,"USE"
"7326",4080,"A014580",2013,3,1,"Combined (Direct + Storage)"
"7327",4080,"A014580",2013,4,0,"Combined (Direct + Storage)"
"7328",4080,"A014580",2013,4,0,"USE"
"7329",4080,"A014580",2013,5,0,"USE"
"7330",4080,"A014580",2013,5,0,"Combined (Direct + Storage)"
"7331",4080,"A014580",2013,6,0,"Combined (Direct + Storage)"
"7332",4080,"A014580",2013,6,0,"USE"
"7333",4080,"A014580",2013,7,0,"USE"
"7334",4080,"A014580",2013,7,0,"Combined (Direct + Storage)"
"7335",4080,"A014580",2013,8,0,"Combined (Direct + Storage)"
"7336",4080,"A014580",2013,8,0,"USE"
"7337",4080,"A014580",2013,9,0,"USE"
"7338",4080,"A014580",2013,9,0,"Combined (Direct + Storage)"
"7339",4080,"A014580",2013,10,0,"Combined (Direct + Storage)"
"7340",4080,"A014580",2013,10,0,"USE"
"7341",4080,"A014580",2013,11,0,"USE"
"7342",4080,"A014580",2013,11,0,"Combined (Direct + Storage)"
"7343",4080,"A014580",2013,12,0,"Combined (Direct + Storage)"
"7344",4080,"A014580",2013,12,1,"USE"
"7345",4080,"A014580",2014,1,0,"USE"
"7346",4080,"A014580",2014,1,0,"STORAGE"
"7347",4080,"A014580",2014,1,0,"DIRECT"
"7348",4080,"A014580",2014,2,0,"DIRECT"
"7349",4080,"A014580",2014,2,0,"STORAGE"
"7350",4080,"A014580",2014,2,0,"USE"
"7351",4080,"A014580",2014,3,0,"USE"
"7352",4080,"A014580",2014,3,0,"STORAGE"
"7353",4080,"A014580",2014,3,0,"DIRECT"
"7354",4080,"A014580",2014,4,0,"DIRECT"
"7355",4080,"A014580",2014,4,0,"STORAGE"
"7356",4080,"A014580",2014,4,0,"USE"
"7357",4080,"A014580",2014,5,0,"USE"
"7358",4080,"A014580",2014,5,0,"DIRECT"
"7359",4080,"A014580",2014,5,0,"STORAGE"
"7360",4080,"A014580",2014,6,0,"DIRECT"
"7361",4080,"A014580",2014,6,0,"STORAGE"
"7362",4080,"A014580",2014,6,0,"USE"
"7363",4080,"A014580",2014,7,0,"USE"
"7364",4080,"A014580",2014,7,0,"STORAGE"
"7365",4080,"A014580",2014,7,0,"DIRECT"
"7366",4080,"A014580",2014,8,0,"STORAGE"
"7367",4080,"A014580",2014,8,0,"DIRECT"
"7368",4080,"A014580",2014,8,0,"USE"
"7369",4080,"A014580",2014,9,0,"USE"
"7370",4080,"A014580",2014,9,0,"STORAGE"
"7371",4080,"A014580",2014,9,0,"DIRECT"
"7372",4080,"A014580",2014,10,0,"DIRECT"
"7373",4080,"A014580",2014,10,0,"STORAGE"
"7374",4080,"A014580",2014,10,0,"USE"
"7375",4080,"A014580",2014,11,0,"USE"
"7376",4080,"A014580",2014,11,0,"DIRECT"
"7377",4080,"A014580",2014,11,0,"STORAGE"
"7378",4080,"A014580",2014,12,0,"STORAGE"
"7379",4080,"A014580",2014,12,0,"DIRECT"
"7380",4080,"A014580",2014,12,0,"USE"
"7381",4080,"A014580",2015,1,0,"USE"
"7382",4080,"A014580",2015,1,0,"STORAGE"
"7383",4080,"A014580",2015,1,0,"DIRECT"
"7384",4080,"A014580",2015,2,0,"DIRECT"
"7385",4080,"A014580",2015,2,0,"STORAGE"
"7386",4080,"A014580",2015,2,0,"USE"
"7387",4080,"A014580",2015,3,1,"USE"
"7388",4080,"A014580",2015,3,0,"STORAGE"
"7389",4080,"A014580",2015,3,1,"DIRECT"
"7390",4080,"A014580",2015,4,1,"DIRECT"
"7391",4080,"A014580",2015,4,0,"STORAGE"
"7392",4080,"A014580",2015,4,1,"USE"
"7393",4080,"A014580",2015,5,0,"USE"
"7394",4080,"A014580",2015,5,0,"DIRECT"
"7395",4080,"A014580",2015,5,0,"STORAGE"
"7396",4080,"A014580",2015,6,0,"DIRECT"
"7397",4080,"A014580",2015,6,0,"STORAGE"
"7398",4080,"A014580",2015,6,0,"USE"
"7399",4080,"A014580",2015,7,0,"USE"
"7400",4080,"A014580",2015,7,0,"STORAGE"
"7401",4080,"A014580",2015,7,0,"DIRECT"
"7402",4080,"A014580",2015,8,0,"STORAGE"
"7403",4080,"A014580",2015,8,0,"DIRECT"
"7404",4080,"A014580",2015,8,0,"USE"
"7405",4080,"A014580",2015,9,0,"USE"
"7406",4080,"A014580",2015,9,0,"DIRECT"
"7407",4080,"A014580",2015,9,0,"STORAGE"
"7408",4080,"A014580",2015,10,0,"DIRECT"
"7409",4080,"A014580",2015,10,0,"STORAGE"
"7410",4080,"A014580",2015,10,0,"USE"
"7411",4080,"A014580",2015,11,0,"USE"
"7412",4080,"A014580",2015,11,0,"STORAGE"
"7413",4080,"A014580",2015,11,0,"DIRECT"
"7414",4080,"A014580",2015,12,0,"STORAGE"
"7415",4080,"A014580",2015,12,0,"DIRECT"
"7416",4080,"A014580",2015,12,0,"USE"
"7417",4080,"A014580",2016,1,0,"STORAGE"
"7418",4080,"A014580",2016,1,0,"DIRECT"
"7419",4080,"A014580",2016,1,0,"USE"
"7420",4080,"A014580",2016,2,0,"USE"
"7421",4080,"A014580",2016,2,0,"DIRECT"
"7422",4080,"A014580",2016,2,0,"STORAGE"
"7423",4080,"A014580",2016,3,1,"DIRECT"
"7424",4080,"A014580",2016,3,0,"STORAGE"
"7425",4080,"A014580",2016,3,1,"USE"
"7426",4080,"A014580",2016,4,1,"USE"
"7427",4080,"A014580",2016,4,0,"STORAGE"
"7428",4080,"A014580",2016,4,1,"DIRECT"
"7429",4080,"A014580",2016,5,0,"STORAGE"
"7430",4080,"A014580",2016,5,0,"DIRECT"
"7431",4080,"A014580",2016,5,0,"USE"
"7432",4080,"A014580",2016,6,0,"USE"
"7433",4080,"A014580",2016,6,0,"STORAGE"
"7434",4080,"A014580",2016,6,0,"DIRECT"
"7435",4080,"A014580",2016,7,0,"DIRECT"
"7436",4080,"A014580",2016,7,0,"STORAGE"
"7437",4080,"A014580",2016,7,0,"USE"
"7438",4080,"A014580",2016,8,0,"USE"
"7439",4080,"A014580",2016,8,0,"DIRECT"
"7440",4080,"A014580",2016,8,0,"STORAGE"
"7441",4080,"A014580",2016,9,0,"DIRECT"
"7442",4080,"A014580",2016,9,0,"STORAGE"
"7443",4080,"A014580",2016,9,0,"USE"
"7444",4080,"A014580",2016,10,0,"USE"
"7445",4080,"A014580",2016,10,0,"DIRECT"
"7446",4080,"A014580",2016,10,0,"STORAGE"
"7447",4080,"A014580",2016,11,0,"DIRECT"
"7448",4080,"A014580",2016,11,0,"STORAGE"
"7449",4080,"A014580",2016,11,0,"USE"
"7450",4080,"A014580",2016,12,0,"USE"
"7451",4080,"A014580",2016,12,0,"STORAGE"
"7452",4080,"A014580",2016,12,0,"DIRECT"
"7453",4080,"A014580",2017,1,0,"DIRECT"
"7454",4080,"A014580",2017,1,0,"STORAGE"
"7455",4080,"A014580",2017,1,0,"USE"
"7456",4080,"A014580",2017,2,0,"USE"
"7457",4080,"A014580",2017,2,0,"STORAGE"
"7458",4080,"A014580",2017,2,0,"DIRECT"
"7459",4080,"A014580",2017,3,0,"STORAGE"
"7460",4080,"A014580",2017,3,5,"DIRECT"
"7461",4080,"A014580",2017,3,5,"USE"
"7462",4080,"A014580",2017,4,5,"USE"
"7463",4080,"A014580",2017,4,5,"DIRECT"
"7464",4080,"A014580",2017,4,0,"STORAGE"
"7465",4080,"A014580",2017,5,0,"DIRECT"
"7466",4080,"A014580",2017,5,0,"STORAGE"
"7467",4080,"A014580",2017,5,0,"USE"
"7468",4080,"A014580",2017,6,0,"USE"
"7469",4080,"A014580",2017,6,0,"DIRECT"
"7470",4080,"A014580",2017,6,0,"STORAGE"
"7471",4080,"A014580",2017,7,0,"STORAGE"
"7472",4080,"A014580",2017,7,0,"DIRECT"
"7473",4080,"A014580",2017,7,0,"USE"
"7474",4080,"A014580",2017,8,0,"USE"
"7475",4080,"A014580",2017,8,0,"STORAGE"
"7476",4080,"A014580",2017,8,0,"DIRECT"
"7477",4080,"A014580",2017,9,0,"STORAGE"
"7478",4080,"A014580",2017,9,0,"DIRECT"
"7479",4080,"A014580",2017,9,0,"USE"
"7480",4080,"A014580",2017,10,0,"USE"
"7481",4080,"A014580",2017,10,0,"STORAGE"
"7482",4080,"A014580",2017,10,0,"DIRECT"
"7483",4080,"A014580",2017,11,0,"STORAGE"
"7484",4080,"A014580",2017,11,0,"DIRECT"
"7485",4080,"A014580",2017,11,0,"USE"
"7486",4080,"A014580",2017,12,0,"USE"
"7487",4080,"A014580",2017,12,0,"DIRECT"
"7488",4080,"A014580",2017,12,0,"STORAGE"
"7489",4080,"A014580",2018,1,0,"STORAGE"
"7490",4080,"A014580",2018,1,0,"DIRECT"
"7491",4080,"A014580",2018,1,0,"USE"
"7492",4080,"A014580",2018,2,0,"USE"
"7493",4080,"A014580",2018,2,0,"STORAGE"
"7494",4080,"A014580",2018,2,0,"DIRECT"
"7495",4080,"A014580",2018,3,0,"STORAGE"
"7496",4080,"A014580",2018,3,1,"DIRECT"
"7497",4080,"A014580",2018,3,1,"USE"
"7498",4080,"A014580",2018,4,1,"USE"
"7499",4080,"A014580",2018,4,1,"DIRECT"
"7500",4080,"A014580",2018,4,0,"STORAGE"
"7501",4080,"A014580",2018,5,0,"STORAGE"
"7502",4080,"A014580",2018,5,0,"DIRECT"
"7503",4080,"A014580",2018,5,0,"USE"
"7504",4080,"A014580",2018,6,0,"USE"
"7505",4080,"A014580",2018,6,0,"STORAGE"
"7506",4080,"A014580",2018,6,0,"DIRECT"
"7507",4080,"A014580",2018,7,0,"STORAGE"
"7508",4080,"A014580",2018,7,0,"DIRECT"
"7509",4080,"A014580",2018,7,0,"USE"
"7510",4080,"A014580",2018,8,0,"USE"
"7511",4080,"A014580",2018,8,0,"STORAGE"
"7512",4080,"A014580",2018,8,0,"DIRECT"
"7513",4080,"A014580",2018,9,0,"DIRECT"
"7514",4080,"A014580",2018,9,0,"STORAGE"
"7515",4080,"A014580",2018,9,0,"USE"
"7516",4080,"A014580",2018,10,0,"USE"
"7517",4080,"A014580",2018,10,0,"STORAGE"
"7518",4080,"A014580",2018,10,0,"DIRECT"
"7519",4080,"A014580",2018,11,0,"DIRECT"
"7520",4080,"A014580",2018,11,0,"STORAGE"
"7521",4080,"A014580",2018,11,0,"USE"
"7522",4080,"A014580",2018,12,0,"USE"
"7523",4080,"A014580",2018,12,0,"DIRECT"
"7524",4080,"A014580",2018,12,0,"STORAGE"
"7525",4080,"A014580",2019,1,0,"DIRECT"
"7526",4080,"A014580",2019,1,0,"STORAGE"
"7527",4080,"A014580",2019,1,0,"USE"
"7528",4080,"A014580",2019,2,0,"USE"
"7529",4080,"A014580",2019,2,0,"DIRECT"
"7530",4080,"A014580",2019,2,0,"STORAGE"
"7531",4080,"A014580",2019,3,0,"STORAGE"
"7532",4080,"A014580",2019,3,1,"DIRECT"
"7533",4080,"A014580",2019,3,1,"USE"
"7534",4080,"A014580",2019,4,0,"USE"
"7535",4080,"A014580",2019,4,0,"DIRECT"
"7536",4080,"A014580",2019,4,0,"STORAGE"
"7537",4080,"A014580",2019,5,0,"DIRECT"
"7538",4080,"A014580",2019,5,0,"STORAGE"
"7539",4080,"A014580",2019,5,0,"USE"
"7540",4080,"A014580",2019,6,0,"USE"
"7541",4080,"A014580",2019,6,0,"STORAGE"
"7542",4080,"A014580",2019,6,0,"DIRECT"
"7543",4080,"A014580",2019,7,0,"STORAGE"
"7544",4080,"A014580",2019,7,0,"DIRECT"
"7545",4080,"A014580",2019,7,0,"USE"
"7546",4080,"A014580",2019,8,0,"USE"
"7547",4080,"A014580",2019,8,0,"STORAGE"
"7548",4080,"A014580",2019,8,0,"DIRECT"
"7549",4080,"A014580",2019,9,0,"DIRECT"
"7550",4080,"A014580",2019,9,0,"STORAGE"
"7551",4080,"A014580",2019,9,0,"USE"
"7552",4080,"A014580",2019,10,0,"USE"
"7553",4080,"A014580",2019,10,0,"DIRECT"
"7554",4080,"A014580",2019,10,0,"STORAGE"
"7555",4080,"A014580",2019,11,0,"STORAGE"
"7556",4080,"A014580",2019,11,0,"DIRECT"
"7557",4080,"A014580",2019,11,0,"USE"
"7558",4080,"A014580",2019,12,0,"USE"
"7559",4080,"A014580",2019,12,0,"DIRECT"
"7560",4080,"A014580",2019,12,0,"STORAGE"
"7561",4278,"A015015",2009,1,0,"USE"
"7562",4278,"A015015",2009,1,0,"Combined (Direct + Storage)"
"7563",4278,"A015015",2009,2,0,"Combined (Direct + Storage)"
"7564",4278,"A015015",2009,2,0,"USE"
"7565",4278,"A015015",2009,3,0,"USE"
"7566",4278,"A015015",2009,3,0,"Combined (Direct + Storage)"
"7567",4278,"A015015",2009,4,0,"Combined (Direct + Storage)"
"7568",4278,"A015015",2009,4,0,"USE"
"7569",4278,"A015015",2009,5,0,"USE"
"7570",4278,"A015015",2009,5,0,"Combined (Direct + Storage)"
"7571",4278,"A015015",2009,6,0,"Combined (Direct + Storage)"
"7572",4278,"A015015",2009,6,0,"USE"
"7573",4278,"A015015",2009,7,0,"USE"
"7574",4278,"A015015",2009,7,0,"Combined (Direct + Storage)"
"7575",4278,"A015015",2009,8,0,"Combined (Direct + Storage)"
"7576",4278,"A015015",2009,8,0,"USE"
"7577",4278,"A015015",2009,9,0,"USE"
"7578",4278,"A015015",2009,9,0,"Combined (Direct + Storage)"
"7579",4278,"A015015",2009,10,0,"Combined (Direct + Storage)"
"7580",4278,"A015015",2009,10,0,"USE"
"7581",4278,"A015015",2009,11,0,"USE"
"7582",4278,"A015015",2009,11,0,"Combined (Direct + Storage)"
"7583",4278,"A015015",2009,12,0,"Combined (Direct + Storage)"
"7584",4278,"A015015",2009,12,0,"USE"
"7585",4278,"A015015",2010,1,0,"USE"
"7586",4278,"A015015",2010,1,0,"Combined (Direct + Storage)"
"7587",4278,"A015015",2010,2,0,"Combined (Direct + Storage)"
"7588",4278,"A015015",2010,2,0,"USE"
"7589",4278,"A015015",2010,3,0,"USE"
"7590",4278,"A015015",2010,3,0,"Combined (Direct + Storage)"
"7591",4278,"A015015",2010,4,0,"Combined (Direct + Storage)"
"7592",4278,"A015015",2010,4,0,"USE"
"7593",4278,"A015015",2010,5,0,"USE"
"7594",4278,"A015015",2010,5,0,"Combined (Direct + Storage)"
"7595",4278,"A015015",2010,6,0,"Combined (Direct + Storage)"
"7596",4278,"A015015",2010,6,0,"USE"
"7597",4278,"A015015",2010,7,0,"USE"
"7598",4278,"A015015",2010,7,0,"Combined (Direct + Storage)"
"7599",4278,"A015015",2010,8,0,"Combined (Direct + Storage)"
"7600",4278,"A015015",2010,8,0,"USE"
"7601",4278,"A015015",2010,9,0,"USE"
"7602",4278,"A015015",2010,9,0,"Combined (Direct + Storage)"
"7603",4278,"A015015",2010,10,0,"Combined (Direct + Storage)"
"7604",4278,"A015015",2010,10,0,"USE"
"7605",4278,"A015015",2010,11,0,"USE"
"7606",4278,"A015015",2010,11,0,"Combined (Direct + Storage)"
"7607",4278,"A015015",2010,12,0,"Combined (Direct + Storage)"
"7608",4278,"A015015",2010,12,0,"USE"
"7609",4278,"A015015",2011,1,0,"USE"
"7610",4278,"A015015",2011,1,0,"Combined (Direct + Storage)"
"7611",4278,"A015015",2011,2,0,"Combined (Direct + Storage)"
"7612",4278,"A015015",2011,2,0,"USE"
"7613",4278,"A015015",2011,3,0,"USE"
"7614",4278,"A015015",2011,3,0,"Combined (Direct + Storage)"
"7615",4278,"A015015",2011,4,0,"Combined (Direct + Storage)"
"7616",4278,"A015015",2011,4,0,"USE"
"7617",4278,"A015015",2011,5,0,"USE"
"7618",4278,"A015015",2011,5,0,"Combined (Direct + Storage)"
"7619",4278,"A015015",2011,6,0,"Combined (Direct + Storage)"
"7620",4278,"A015015",2011,6,0,"USE"
"7621",4278,"A015015",2011,7,0,"USE"
"7622",4278,"A015015",2011,7,0,"Combined (Direct + Storage)"
"7623",4278,"A015015",2011,8,0,"Combined (Direct + Storage)"
"7624",4278,"A015015",2011,8,0,"USE"
"7625",4278,"A015015",2011,9,0,"USE"
"7626",4278,"A015015",2011,9,0,"Combined (Direct + Storage)"
"7627",4278,"A015015",2011,10,0,"Combined (Direct + Storage)"
"7628",4278,"A015015",2011,10,0,"USE"
"7629",4278,"A015015",2011,11,0,"USE"
"7630",4278,"A015015",2011,11,0,"Combined (Direct + Storage)"
"7631",4278,"A015015",2011,12,0,"Combined (Direct + Storage)"
"7632",4278,"A015015",2011,12,0,"USE"
"7633",4278,"A015015",2012,1,0,"USE"
"7634",4278,"A015015",2012,1,0,"Combined (Direct + Storage)"
"7635",4278,"A015015",2012,2,0,"Combined (Direct + Storage)"
"7636",4278,"A015015",2012,2,0,"USE"
"7637",4278,"A015015",2012,3,0,"USE"
"7638",4278,"A015015",2012,3,0,"Combined (Direct + Storage)"
"7639",4278,"A015015",2012,4,0,"Combined (Direct + Storage)"
"7640",4278,"A015015",2012,4,0,"USE"
"7641",4278,"A015015",2012,5,0,"USE"
"7642",4278,"A015015",2012,5,0,"Combined (Direct + Storage)"
"7643",4278,"A015015",2012,6,0,"Combined (Direct + Storage)"
"7644",4278,"A015015",2012,6,0,"USE"
"7645",4278,"A015015",2012,7,0,"USE"
"7646",4278,"A015015",2012,7,0,"Combined (Direct + Storage)"
"7647",4278,"A015015",2012,8,0,"Combined (Direct + Storage)"
"7648",4278,"A015015",2012,8,0,"USE"
"7649",4278,"A015015",2012,9,0,"USE"
"7650",4278,"A015015",2012,9,0,"Combined (Direct + Storage)"
"7651",4278,"A015015",2012,10,0,"Combined (Direct + Storage)"
"7652",4278,"A015015",2012,10,0,"USE"
"7653",4278,"A015015",2012,11,0,"USE"
"7654",4278,"A015015",2012,11,0,"Combined (Direct + Storage)"
"7655",4278,"A015015",2012,12,0,"Combined (Direct + Storage)"
"7656",4278,"A015015",2012,12,0,"USE"
"7657",4619,"A015687",2013,1,0,"USE"
"7658",4619,"A015687",2013,1,0,"Combined (Direct + Storage)"
"7659",4619,"A015687",2013,2,0,"Combined (Direct + Storage)"
"7660",4619,"A015687",2013,2,0,"USE"
"7661",4619,"A015687",2013,3,0,"USE"
"7662",4619,"A015687",2013,3,0,"Combined (Direct + Storage)"
"7663",4619,"A015687",2013,4,10,"Combined (Direct + Storage)"
"7664",4619,"A015687",2013,4,0,"USE"
"7665",4619,"A015687",2013,5,0,"USE"
"7666",4619,"A015687",2013,5,10,"Combined (Direct + Storage)"
"7667",4619,"A015687",2013,6,10,"Combined (Direct + Storage)"
"7668",4619,"A015687",2013,6,0,"USE"
"7669",4619,"A015687",2013,7,10,"USE"
"7670",4619,"A015687",2013,7,10,"Combined (Direct + Storage)"
"7671",4619,"A015687",2013,8,10,"Combined (Direct + Storage)"
"7672",4619,"A015687",2013,8,10,"USE"
"7673",4619,"A015687",2013,9,0,"USE"
"7674",4619,"A015687",2013,9,10,"Combined (Direct + Storage)"
"7675",4619,"A015687",2013,10,0,"Combined (Direct + Storage)"
"7676",4619,"A015687",2013,10,0,"USE"
"7677",4619,"A015687",2013,11,0,"USE"
"7678",4619,"A015687",2013,11,0,"Combined (Direct + Storage)"
"7679",4619,"A015687",2013,12,0,"Combined (Direct + Storage)"
"7680",4619,"A015687",2013,12,0,"USE"
"7681",4619,"A015687",2014,1,0,"USE"
"7682",4619,"A015687",2014,1,0,"STORAGE"
"7683",4619,"A015687",2014,1,0,"DIRECT"
"7684",4619,"A015687",2014,2,0,"DIRECT"
"7685",4619,"A015687",2014,2,0,"STORAGE"
"7686",4619,"A015687",2014,2,0,"USE"
"7687",4619,"A015687",2014,3,0,"USE"
"7688",4619,"A015687",2014,3,0,"STORAGE"
"7689",4619,"A015687",2014,3,0,"DIRECT"
"7690",4619,"A015687",2014,4,10,"STORAGE"
"7691",4619,"A015687",2014,4,10,"DIRECT"
"7692",4619,"A015687",2014,4,0,"USE"
"7693",4619,"A015687",2014,5,0,"USE"
"7694",4619,"A015687",2014,5,10,"STORAGE"
"7695",4619,"A015687",2014,5,10,"DIRECT"
"7696",4619,"A015687",2014,6,10,"DIRECT"
"7697",4619,"A015687",2014,6,10,"STORAGE"
"7698",4619,"A015687",2014,6,10,"USE"
"7699",4619,"A015687",2014,7,10,"USE"
"7700",4619,"A015687",2014,7,10,"DIRECT"
"7701",4619,"A015687",2014,7,10,"STORAGE"
"7702",4619,"A015687",2014,8,10,"DIRECT"
"7703",4619,"A015687",2014,8,10,"STORAGE"
"7704",4619,"A015687",2014,8,0,"USE"
"7705",4619,"A015687",2014,9,0,"USE"
"7706",4619,"A015687",2014,9,10,"STORAGE"
"7707",4619,"A015687",2014,9,10,"DIRECT"
"7708",4619,"A015687",2014,10,0,"STORAGE"
"7709",4619,"A015687",2014,10,0,"DIRECT"
"7710",4619,"A015687",2014,10,0,"USE"
"7711",4619,"A015687",2014,11,0,"USE"
"7712",4619,"A015687",2014,11,0,"DIRECT"
"7713",4619,"A015687",2014,11,0,"STORAGE"
"7714",4619,"A015687",2014,12,0,"DIRECT"
"7715",4619,"A015687",2014,12,0,"STORAGE"
"7716",4619,"A015687",2014,12,0,"USE"
"7717",4619,"A015687",2015,1,0,"USE"
"7718",4619,"A015687",2015,1,0,"STORAGE"
"7719",4619,"A015687",2015,1,0,"DIRECT"
"7720",4619,"A015687",2015,2,0,"STORAGE"
"7721",4619,"A015687",2015,2,0,"DIRECT"
"7722",4619,"A015687",2015,2,0,"USE"
"7723",4619,"A015687",2015,3,0,"USE"
"7724",4619,"A015687",2015,3,0,"DIRECT"
"7725",4619,"A015687",2015,3,0,"STORAGE"
"7726",4619,"A015687",2015,4,0,"STORAGE"
"7727",4619,"A015687",2015,4,0,"DIRECT"
"7728",4619,"A015687",2015,4,0,"USE"
"7729",4619,"A015687",2015,5,0,"USE"
"7730",4619,"A015687",2015,5,0,"DIRECT"
